ID	model_path	model_texture	skel_name	scale	cloth_level	prop_base_action_normal	prop_base_action_combat	prop_base_action_sp_opp	prop_base_action_debut	prop_base_action_combat_idle	bx	by	bz	billboard_height_offset	interact_height_offset	withdrawable	paste_mode	meat_type	blood_color	angry_color	prop_npc_ms_by_scale	ride_type	dyn_collide_radius	prop_npc_scripts_action
ss010a_002			b010_rider								200	200	200											
ss009a_003			b010_rider								200	200	200											
ss304_001_ghost			b010_rider								200	200	200											
ss038a_003_ghost			b010_rider								200	200	200											
ss010a_002_boss			b010_rider								200	200	200											
ss009a_003_boss			b010_rider								200	200	200											
ss038a_003_ghost_boss			b010_rider								200	200	200											
ss304_001_ghost_boss			b010_rider								200	200	200											
b036_longpig			b036_longpig								350	350	200											
hypr_000_xiaoguai											200	200	200											
hypr_000_jingying											200	200	200											
d70_building_002a	models/building/d70/d70_building_002a.model																							
d70_building_002b	models/building/d70/d70_building_002b.model																							
d70_building_002c	models/building/d70/d70_building_002c.model																							
d70_building_002d	models/building/d70/d70_building_002d.model																							
b026_000_l2_qinglong_stoned																								
furniture_screen_024	models\furniture\screen\furniture_screen_024.model																							
nil_special_waterball500_big											200	200	200											
mlat_ylxz_huanying01																								
fzfbq_ylxz_huanying01																								
mcyz_ylxz_huanying1																								
wood3_jiuzhumeiqing_ylxz_huanying																								
collect_earth_12_fx																								
collect_thunder_10_fx																								
collect_wood_13_fx																								
active_stone_attack																								
active_water_attack																								
ride_deer_007_l1																								
ride_deer_007_l2																								
ljh025_001_field_green																								
ljh025_001_field_blue																								
gear_146_mtc											60	60	60											
mcyz_000_shenshangsuo																								
b011_titan_000_l1_shoumenyuan			b011_titan								500	500	500					钢铁	golden	golden				
lwuxuansu_000_l1			luoli															生肉	red					
mdjlskz_001_l1_dungeon			male								150	150	200					生肉	red					
lls_000_l6_dungeon			female								120	120	180					生肉	red					
plant_djt_jiemi_1																								
plant_djt_jiemi																								
nil_qiongheguo_yellow											60	60	60											
column_001_zjf																								
column_002_zjf																								
nil_d70_spell002																								
nil_d70_spell003																								
nil_event_gear401_flower001			nil																					
h01_tree_502																								
b038_lilith_000_l1			b038_lilith								180	180	180					金属铠甲						
nil_jyzx																								
ljh020_004_l1																								
ljh020_004_l1_green																								
huyao_000_l21_baihu																								
qiling_001_jshj_l1																								
qiling_001_xykd_ss																								
qiling_001_thunder_ds																								
wind_fcl																								
nil_fcl_wind																								
b026_000_l1_qinglong_stone											350	350	550											
fly_phoenix_zhuque_stone											300	300	500											
b009_lion_001_l1_baihu_stone											300	300	500											
b017_hedgehog_001_001_stone											500	500	700											
light_365_djt											70	70	70											
plant_255_djt																								
nil_d70_air01																								
nil_d70_air02																								
fjh020_002_fieldboss_001																								
mjh025_001_fieldboss_001																								
rider_003_fieldboss_001																								
rider_005_fieldboss_001																								
hh302a_hllfy_000											100	100	100											
adorable_soil_xiaolongpeople_001																								
adorable_soil_xiaolongpeople_002																								
adorable_soil_xiaolongpeople_003																								
adorable_soil_xiaolongpeople_004																								
adorable_soil_xiaolongpeople_005																								
adorable_soil_xiaolongpeople_006																								
mjh009_200_morphface000_l1_mingjianlouhy																								
mjh507_101_f000_h507_hy																								
b010_rider_low_hy																								
mjzjcanggu_000_l1_hy																								
mjh016_002_morphface000_mjlhy																								
gzw_280_changyu																								
light_365_djtcd											70	70	70											
light_djtsd																								
light_djt_1																								
statue_dsjlzj																								
nil_boss_ysme_door			nil																					
nil_boss_hc_door			nil																					
nil_ds010a_phantom																								
nil_cd025a_001_phantom																								
nil_fz011a001_phantom																								
statue_dsjlzj_01											300	300	500											
active_tree_attack																								
mouse_fire_000_l2_zwc																								
butterfly_000_red																								
active_order_dun																								
active_order_jian																								
active_order_book																								
active_order_balance																								
cd025a_001_phantom																								
ds010a_001orange_phantom																								
fz011a_001orange_phantom																								
building_lsqs_1																								
light_yfz											100	100	100											
cup_star1											100	100	100											
nil_special_greenball500_qinglong											70	70	70											
fjh020_001_morphface000_red																								
ljh026_001_morphface000_red																								
mjh026_001_morphface000_red																								
fjh025_001_morphface000_red																								
rider_002_dark																								
cup_star2											100	100	100											
nil_qinglong_spell																								
nil_zhuque_spell																								
nil_baihu_spell																								
nil_xuanwu_spell																								
nil_qinglong2_spell																								
nil_zhuque2_spell																								
nil_baihu2_spell																								
nil_xuanwu2_spell																								
ds212a_000_001																								
nil_transport_hualongtai																								
active_grass_attack																								
llk000_000_morphface000																								
male_qiling_001_l1																								
stone_599_d																								
stone_707_zhengben																								
stone_707_mark																								
fz009_yzx																								
mjujincheng_000_qin																								
mbyz010_000_f000_h010_drink																								
nil_qizi_hei											100	100	100											
nil_qizi_bai											60	60	60											
sz318a_001_yhy																								
nil_light_djt1																								
nil_light_djt2																								
nil_light_djt3																								
mjhjzj_wenjiang_000_l1											100	100	100											
fjhjzj_nuowu_000_l1											100	100	100											
lls_000_l6_dungeon_shadow																								
h01_furniture_chair_043b																								
h01_furniture_chair_021	models/h01/furniture/chair/h01_furniture_chair_021.model																							
h01_furniture_table_033	models/h01/furniture/table/h01_furniture_table_033.model																							
nil_dark_position											3000	3000	200											
nil_dark_ball											50	50	50											
nil_mpiranha_dungeon											150	150	200											
nil_female_dungeon											150	150	200											
lls_000_l6_dungeon_bright																								
stone_vfx_yellow																								
woodpile_zombie																								
boss_zxzj_portal																								
nil_waterpillar_siling											100	100	100											
active_femaledancer																								
active_sanddancer_male																								
h01_object_other_166																								
h01_object_other_167																								
h01_prop_stationery_004c																								
active_breach_sand																								
ball_ylxz_jiguan_water																								
fgj3_cenying_000																								
