ID	model_path	model_texture	model_parts	model_priority
male_jh023_leg_001d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_001d.dds	7	
male_jh023_leg_002d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_002d.dds	7	
male_jh023_leg_003d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_003d.dds	7	
male_jh023_leg_100d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_100d.dds	7	
male_jh023_leg_101d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_101d.dds	7	
male_jh023_leg_102d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_102d.dds	7	
male_jh023_leg_103d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_103d.dds	7	
male_jh023_leg_200d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_200d.dds	7	
male_jh023_leg_201d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_201d.dds	7	
male_jh023_leg_202d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_202d.dds	7	
male_jh023_leg_203d	characters/male/models/male_jh023_leg.model	characters/male/textures/male_jh023_leg_203d.dds	7	
luoli_jh023_arm_000d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_000d.dds	6	
luoli_jh023_arm_001d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_001d.dds	6	
luoli_jh023_arm_002d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_002d.dds	6	
luoli_jh023_arm_003d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_003d.dds	6	
luoli_jh023_arm_100d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_100d.dds	6	
luoli_jh023_arm_101d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_101d.dds	6	
luoli_jh023_arm_102d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_102d.dds	6	
luoli_jh023_arm_103d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_103d.dds	6	
luoli_jh023_arm_200d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_200d.dds	6	
luoli_jh023_arm_201d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_201d.dds	6	
luoli_jh023_arm_202d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_202d.dds	6	
luoli_jh023_arm_203d	characters/luoli/models/luoli_jh023_arm.model	characters/luoli/textures/luoli_jh023_arm_203d.dds	6	
luoli_jh023_body_000d			5	
luoli_jh023_body_001d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_001d.dds	5	
luoli_jh023_body_002d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_002d.dds	5	
luoli_jh023_body_003d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_003d.dds	5	
luoli_jh023_body_100d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_100d.dds	5	
luoli_jh023_body_101d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_101d.dds	5	
luoli_jh023_body_102d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_102d.dds	5	
luoli_jh023_body_103d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_103d.dds	5	
luoli_jh023_body_200d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_200d.dds	5	
luoli_jh023_body_201d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_201d.dds	5	
luoli_jh023_body_202d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_202d.dds	5	
luoli_jh023_body_203d	characters/luoli/models/luoli_jh023_body.model	characters/luoli/textures/luoli_jh023_body_203d.dds	5	
luoli_jh023_head_000d	characters/luoli/models/luoli_jh023_head.model	characters/luoli/textures/luoli_jh023_head_000d.dds	3	
luoli_jh023_head_001d	characters/luoli/models/luoli_jh023_head.model	characters/luoli/textures/luoli_jh023_head_001d.dds	3	
luoli_jh023_head_002d	characters/luoli/models/luoli_jh023_head.model	characters/luoli/textures/luoli_jh023_head_002d.dds	3	
luoli_jh023_head_003d	characters/luoli/models/luoli_jh023_head.model	characters/luoli/textures/luoli_jh023_head_003d.dds	3	
luoli_jh023_head_100d	characters/luoli/models/luoli_jh023_head100.model	characters/luoli/textures/luoli_jh023_head100_000d.dds	3	
luoli_jh023_head_101d	characters/luoli/models/luoli_jh023_head100.model	characters/luoli/textures/luoli_jh023_head100_001d.dds	3	
luoli_jh023_head_102d	characters/luoli/models/luoli_jh023_head100.model	characters/luoli/textures/luoli_jh023_head100_002d.dds	3	
luoli_jh023_head_103d	characters/luoli/models/luoli_jh023_head100.model	characters/luoli/textures/luoli_jh023_head100_003d.dds	3	
luoli_jh023_head_200d	characters/luoli/models/luoli_jh023_head200.model	characters/luoli/textures/luoli_jh023_head200_000d.dds	3	
luoli_jh023_head_201d	characters/luoli/models/luoli_jh023_head200.model	characters/luoli/textures/luoli_jh023_head200_001d.dds	3	
luoli_jh023_head_202d	characters/luoli/models/luoli_jh023_head200.model	characters/luoli/textures/luoli_jh023_head200_002d.dds	3	
luoli_jh023_head_203d	characters/luoli/models/luoli_jh023_head200.model	characters/luoli/textures/luoli_jh023_head200_003d.dds	3	
luoli_jh023_leg_000d			7	
luoli_jh023_leg_001d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_001d.dds	7	
luoli_jh023_leg_002d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_002d.dds	7	
luoli_jh023_leg_003d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_003d.dds	7	
luoli_jh023_leg_100d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_100d.dds	7	
luoli_jh023_leg_101d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_101d.dds	7	
luoli_jh023_leg_102d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_102d.dds	7	
luoli_jh023_leg_103d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_103d.dds	7	
luoli_jh023_leg_200d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_200d.dds	7	
luoli_jh023_leg_201d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_201d.dds	7	
luoli_jh023_leg_202d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_202d.dds	7	
luoli_jh023_leg_203d	characters/luoli/models/luoli_jh023_leg.model	characters/luoli/textures/luoli_jh023_leg_203d.dds	7	
female_footprint006			15	9
male_footprint006			15	9
luoli_footprint006			15	9
male_gzw410	models/pendant/gzw/gzw410.model		10	9
female_gzw410	models/pendant/gzw/gzw410.model		10	9
luoli_gzw410	models/pendant/gzw/gzw410.model		10	9
male_gzw1358			10	9
male_gzw1359			10	9
luoli_gzw1358			10	9
luoli_gzw1359			10	9
female_gzw1358			10	9
female_gzw1359			10	9
male_gzw1338			10	9
female_gzw1338			10	9
luoli_gzw1338			10	9
male_gzw419	models/pendant/gzw/gzw419.model		10	9
male_gzw420	models/pendant/gzw/gzw420.model		10	9
male_gzw421	models/pendant/gzw/gzw421.model		10	9
male_gzw422	models/pendant/gzw/gzw422.model		10	9
female_gzw419	models/pendant/gzw/gzw419.model		10	9
female_gzw420	models/pendant/gzw/gzw420.model		10	9
female_gzw421	models/pendant/gzw/gzw421.model		10	9
female_gzw422	models/pendant/gzw/gzw422.model		10	9
luoli_gzw419	models/pendant/gzw/gzw419.model		10	9
luoli_gzw420	models/pendant/gzw/gzw420.model		10	9
luoli_gzw421	models/pendant/gzw/gzw421.model		10	9
luoli_gzw422	models/pendant/gzw/gzw422.model		10	9
male_gzw1449			10	9
male_gzw1445_000			10	9
male_gzw1445_001			10	9
female_gzw1449			10	9
female_gzw1445_000			10	9
female_gzw1445_001			10	9
luoli_gzw1449			10	9
luoli_gzw1445_000			10	9
luoli_gzw1445_001			10	9
male_gzw426	models/pendant/gzw/gzw426a.model		10	9
female_gzw426	models/pendant/gzw/gzw426a.model		10	9
luoli_gzw426	models/pendant/gzw/gzw426a.model		10	9
male_gzw1490			10	9
male_gzw1601			10	9
male_gzw1517	models/pendant/gzw/gzw1517.model		10	9
male_gzw1517_m	models/pendant/gzw/gzw1517_m.model		10	9
male_gzw1492	models/pendant/gzw/gzw1492.model		10	9
male_gzw1437			10	9
male_gzw1602			10	9
male_gzw1496			10	9
female_gzw1490			10	9
female_gzw1601			10	9
female_gzw1517	models/pendant/gzw/gzw1517.model		10	9
female_gzw1517_m	models/pendant/gzw/gzw1517_m.model		10	9
female_gzw1492	models/pendant/gzw/gzw1492.model		10	9
female_gzw1437			10	9
female_gzw1602			10	9
female_gzw1496			10	9
luoli_gzw1490			10	9
luoli_gzw1601			10	9
luoli_gzw1517	models/pendant/gzw/gzw1517.model		10	9
luoli_gzw1517_m	models/pendant/gzw/gzw1517_m.model		10	9
luoli_gzw1492	models/pendant/gzw/gzw1492.model		10	9
luoli_gzw1437			10	9
luoli_gzw1602			10	9
luoli_gzw1496			10	9
female_wz322_arm_000d	characters/female/models/female_wz322_arm.model	characters/female/textures/female_wz322_arm_000d.dds	6	
female_wz322_body_000d	characters/female/models/female_wz322_body.model	characters/female/textures/female_wz322_body_000d.dds	5	
female_wz322_head_000d	characters/female/models/female_wz322_head.model	characters/female/textures/female_wz322_head_000d.dds	3	
female_wz322_leg_000d	characters/female/models/female_wz322_leg.model	characters/female/textures/female_wz322_leg_000d.dds	7	
male_wz322_arm_000d	characters/male/models/male_wz322_arm.model	characters/male/textures/male_wz322_arm_000d.dds	6	
male_wz322_body_000d	characters/male/models/male_wz322_body.model	characters/male/textures/male_wz322_body_000d.dds	5	
male_wz322_head_000d	characters/male/models/male_wz322_head.model	characters/male/textures/male_wz322_head_000d.dds	3	
male_wz322_leg_000d	characters/male/models/male_wz322_leg.model	characters/male/textures/male_wz322_leg_000d.dds	7	
luoli_wz322_arm_000d	characters/luoli/models/luoli_wz322_arm.model	characters/luoli/textures/luoli_wz322_arm_000d.dds	6	
luoli_wz322_body_000d	characters/luoli/models/luoli_wz322_body.model	characters/luoli/textures/luoli_wz322_body_000d.dds	5	
luoli_wz322_head_000d	characters/luoli/models/luoli_wz322_head.model	characters/luoli/textures/luoli_wz322_head_000d.dds	3	
luoli_wz322_leg_000d	characters/luoli/models/luoli_wz322_leg.model	characters/luoli/textures/luoli_wz322_leg_000d.dds	7	
female_wz340_body_000d_form03			5#6#7	8
female_wz340_body_001d_form03			5#6#7	8
female_wz340_body_002d_form03			5#6#7	8
female_wz340_body_003d_form03			5#6#7	8
male_wz340_body_000d_form03			5#6#7	8
male_wz340_body_001d_form03			5#6#7	8
male_wz340_body_002d_form03			5#6#7	8
male_wz340_body_003d_form03			5#6#7	8
luoli_wz340_body_000d_form03			5#6#7	8
luoli_wz340_body_001d_form03			5#6#7	8
luoli_wz340_body_002d_form03			5#6#7	8
luoli_wz340_body_003d_form03			5#6#7	8
female_wz340_body_000d_form02			5#6#7	8
female_wz340_body_001d_form02			5#6#7	8
female_wz340_body_002d_form02			5#6#7	8
female_wz340_body_003d_form02			5#6#7	8
male_wz340_body_000d_form02			5#6#7	8
male_wz340_body_001d_form02			5#6#7	8
male_wz340_body_002d_form02			5#6#7	8
male_wz340_body_003d_form02			5#6#7	8
luoli_wz340_body_000d_form02			5#6#7	8
luoli_wz340_body_001d_form02			5#6#7	8
luoli_wz340_body_002d_form02			5#6#7	8
luoli_wz340_body_003d_form02			5#6#7	8
female_footprint007			15	9
male_footprint007			15	9
luoli_footprint007			15	9
male_gzw_hamster			10	9
female_gzw_hamster			10	9
luoli_gzw_hamster			10	9
male_gzw_greendog			10	9
female_gzw_greendog			10	9
luoli_gzw_greendog			10	9
male_gzw_golddog			10	9
female_gzw_golddog			10	9
luoli_gzw_golddog			10	9
male_gzw340hair_000			3	
male_gzw340hair_001			3	
female_gzw340hair_000			3	
female_gzw340hair_001			3	
luoli_gzw340hair_000			3	
luoli_gzw340hair_001			3	
male_gzw1609			10	9
male_gzw1608_000			10	9
male_gzw1608_001			10	9
female_gzw1609			10	9
female_gzw1608_000			10	9
female_gzw1608_001			10	9
luoli_gzw1609			10	9
luoli_gzw1608_000			10	9
luoli_gzw1608_001			10	9
male_gzw439	models/pendant/gzw/gzw439.model		10	9
male_gzw439_m	models/pendant/gzw/gzw439_m.model		10	9
male_gzw440	models/pendant/gzw/gzw440.model		10	9
male_gzw440_m	models/pendant/gzw/gzw440_m.model		10	9
male_gzw425	models/pendant/gzw/gzw425.model		10	9
male_gzw425_m	models/pendant/gzw/gzw425_m.model		10	9
male_pve_gzw003	models/pendant/weapon/cf305a.model		10	9
male_pve_gzw004			10	9
male_pve_gzw005			10	9
female_gzw439	models/pendant/gzw/gzw439.model		10	9
female_gzw439_m	models/pendant/gzw/gzw439_m.model		10	9
female_gzw440	models/pendant/gzw/gzw440.model		10	9
female_gzw440_m	models/pendant/gzw/gzw440_m.model		10	9
female_gzw425	models/pendant/gzw/gzw425.model		10	9
female_gzw425_m	models/pendant/gzw/gzw425_m.model		10	9
female_pve_gzw003	models/pendant/weapon/cf305a.model		10	9
female_pve_gzw004			10	9
female_pve_gzw005			10	9
luoli_gzw439	models/pendant/gzw/gzw439.model		10	9
luoli_gzw439_m	models/pendant/gzw/gzw439_m.model		10	9
luoli_gzw440	models/pendant/gzw/gzw440.model		10	9
luoli_gzw440_m	models/pendant/gzw/gzw440_m.model		10	9
luoli_gzw425	models/pendant/gzw/gzw425.model		10	9
luoli_gzw425_m	models/pendant/gzw/gzw425_m.model		10	9
luoli_pve_gzw003	models/pendant/weapon/cf305a.model		10	9
luoli_pve_gzw004			10	9
luoli_pve_gzw005			10	9
female_wz350_head_000d			3	
female_wz350_body_000d			5#6#7	8
female_wz350_head_001d			3	
female_wz350_body_001d			5#6#7	8
female_wz350_head_002d			3	
female_wz350_body_002d			5#6#7	8
female_wz350_head_003d			3	
female_wz350_body_003d			5#6#7	8
male_wz350_head_000d			3	
male_wz350_body_000d			5#6#7	8
male_wz350_head_001d			3	
male_wz350_body_001d			5#6#7	8
male_wz350_head_002d			3	
male_wz350_body_002d			5#6#7	8
male_wz350_head_003d			3	
male_wz350_body_003d			5#6#7	8
luoli_wz350_head_000d			3	
luoli_wz350_body_000d			5#6#7	8
luoli_wz350_head_001d			3	
luoli_wz350_body_001d			5#6#7	8
luoli_wz350_head_002d			3	
luoli_wz350_body_002d			5#6#7	8
luoli_wz350_head_003d			3	
luoli_wz350_body_003d			5#6#7	8
female_wz350_body_000d_form02			5#6#7	8
female_wz350_body_001d_form02			5#6#7	8
female_wz350_body_002d_form02			5#6#7	8
female_wz350_body_003d_form02			5#6#7	8
male_wz350_body_000d_form02			5#6#7	8
male_wz350_body_001d_form02			5#6#7	8
male_wz350_body_002d_form02			5#6#7	8
male_wz350_body_003d_form02			5#6#7	8
luoli_wz350_body_000d_form02			5#6#7	8
luoli_wz350_body_001d_form02			5#6#7	8
luoli_wz350_body_002d_form02			5#6#7	8
luoli_wz350_body_003d_form02			5#6#7	8
male_gzw1335			10	9
female_gzw1335			10	9
luoli_gzw1335			10	9
male_gzw1613			10	9
female_gzw1613			10	9
luoli_gzw1613			10	9
male_gzw1605			10	9
female_gzw1605			10	9
luoli_gzw1605			10	9
female_wz343_head_000d			3	
female_wz343_body_000d			5#6#7	8
luoli_wz343_head_000d			3	
luoli_wz343_body_000d			5#6#7	8
male_wz343_head_000d			3	
male_wz343_body_000d			5#6#7	8
female_wz349_head_000d			3	
female_wz349_body_000d			5#6#7	8
female_wz349_head_001d			3	
female_wz349_body_001d			5#6#7	8
female_wz349_head_002d			3	
female_wz349_body_002d			5#6#7	8
female_wz349_head_003d			3	
female_wz349_body_003d			5#6#7	8
male_wz349_head_000d			3	
male_wz349_body_000d			5#6#7	8
male_wz349_head_001d			3	
male_wz349_body_001d			5#6#7	8
male_wz349_head_002d			3	
male_wz349_body_002d			5#6#7	8
male_wz349_head_003d			3	
male_wz349_body_003d			5#6#7	8
luoli_wz349_head_000d			3	
luoli_wz349_body_000d			5#6#7	8
luoli_wz349_head_001d			3	
luoli_wz349_body_001d			5#6#7	8
luoli_wz349_head_002d			3	
luoli_wz349_body_002d			5#6#7	8
luoli_wz349_head_003d			3	
luoli_wz349_body_003d			5#6#7	8
female_wz349_head_000d_form02			3	
female_wz349_body_000d_form02			5#6#7	8
female_wz349_head_001d_form02			3	
female_wz349_body_001d_form02			5#6#7	8
female_wz349_head_002d_form02			3	
female_wz349_body_002d_form02			5#6#7	8
female_wz349_head_003d_form02			3	
female_wz349_body_003d_form02			5#6#7	8
male_wz349_head_000d_form02			3	
male_wz349_body_000d_form02			5#6#7	8
male_wz349_head_001d_form02			3	
male_wz349_body_001d_form02			5#6#7	8
male_wz349_head_002d_form02			3	
male_wz349_body_002d_form02			5#6#7	8
male_wz349_head_003d_form02			3	
male_wz349_body_003d_form02			5#6#7	8
luoli_wz349_head_000d_form02			3	
luoli_wz349_body_000d_form02			5#6#7	8
luoli_wz349_head_001d_form02			3	
luoli_wz349_body_001d_form02			5#6#7	8
luoli_wz349_head_002d_form02			3	
luoli_wz349_body_002d_form02			5#6#7	8
luoli_wz349_head_003d_form02			3	
luoli_wz349_body_003d_form02			5#6#7	8
female_wz349_head_000d_form03			3	
female_wz349_body_000d_form03			5#6#7	8
female_wz349_head_001d_form03			3	
female_wz349_body_001d_form03			5#6#7	8
female_wz349_head_002d_form03			3	
female_wz349_body_002d_form03			5#6#7	8
female_wz349_head_003d_form03			3	
female_wz349_body_003d_form03			5#6#7	8
male_wz349_head_000d_form03			3	
male_wz349_body_000d_form03			5#6#7	8
male_wz349_head_001d_form03			3	
male_wz349_body_001d_form03			5#6#7	8
male_wz349_head_002d_form03			3	
male_wz349_body_002d_form03			5#6#7	8
male_wz349_head_003d_form03			3	
male_wz349_body_003d_form03			5#6#7	8
luoli_wz349_head_000d_form03			3	
luoli_wz349_body_000d_form03			5#6#7	8
luoli_wz349_head_001d_form03			3	
luoli_wz349_body_001d_form03			5#6#7	8
luoli_wz349_head_002d_form03			3	
