ActionName	type
死神_强化_兵器分担_c	通用战斗
死神_强化_兵器分担_d	通用战斗
死神_强化_兵器分担_e	通用战斗
死神_强化_兵器分散a_a	通用战斗
死神_强化_兵器分散a_b	通用战斗
死神_强化_兵器分散a_c	通用战斗
死神_强化_兵器锁定_a	通用战斗
死神_强化_兵器锁定_b	通用战斗
死神_强化_兵器锁定_c	通用战斗
死神_强化_兵器锁定_d	通用战斗
死神_强化_兵器锁定_e	通用战斗
死神_强化_兵器重击_a	通用战斗
死神_强化_兵器重击_b	通用战斗
死神_强化_兵器重击_c	通用战斗
死神_强化_兵器重击_d	通用战斗
死神_强化_兵器重击_e	通用战斗
死神_强化_普攻_c	通用战斗
死神_强化_普攻a_c	通用战斗
死神_强化_普攻b_c	通用战斗
死神_四海归一_a	通用战斗
死神_四海归一_b	通用战斗
死神_四海归一_c	通用战斗
死神_位移d_a	通用战斗
死神_位移d_b	通用战斗
死神_位移d_c	通用战斗
死神碎片出现持续	通用战斗
死神碎片封印	通用战斗
死神碎片解除封印	通用战斗
死神碎片拿走碎片	通用战斗
四手干尸_出生	通用战斗
四手干尸_处决_a	通用战斗
四手干尸_处决_b	通用战斗
四手干尸_处决_c	通用战斗
四手干尸_处决后续_a	通用战斗
四手干尸_处决后续_b	通用战斗
四手干尸_处决后续_c	通用战斗
四手干尸_传染_a	通用战斗
四手干尸_传染_c	通用战斗
四手干尸_传染_e	通用战斗
四手干尸_多段打击_a	通用战斗
四手干尸_多段打击_b	通用战斗
四手干尸_多段打击_c	通用战斗
四手干尸_多段打击_d	通用战斗
四手干尸_多段打击_e	通用战斗
四手干尸_回旋_a	通用战斗
四手干尸_回旋_b	通用战斗
四手干尸_回旋_c	通用战斗
四手干尸_回旋_d	通用战斗
四手干尸_回旋_e	通用战斗
四手干尸_怒吼	通用战斗
四手干尸_咆哮_a	通用战斗
四手干尸_咆哮_b	通用战斗
四手干尸_咆哮_c	通用战斗
四手干尸_咆哮_d	通用战斗
四手干尸_咆哮_e	通用战斗
四手干尸_普攻_c	通用战斗
四手干尸_普攻a_c	通用战斗
四手干尸_普攻b_c	通用战斗
四手干尸_跳跃攻击_a	通用战斗
四手干尸_跳跃攻击_c	通用战斗
四手干尸_御剑升阶眩晕	通用战斗
四手干尸_重击_a	通用战斗
四手干尸_重击_b	通用战斗
四手干尸_重击_c	通用战斗
四手干尸_重击_d	通用战斗
四手干尸_重击_e	通用战斗
四手干尸_撞击眩晕_a	通用战斗
四手干尸_撞击眩晕_b	通用战斗
四手干尸_撞击眩晕_c	通用战斗
四手干尸_追猎_a	通用战斗
四手干尸_追猎_b	通用战斗
四手干尸_追猎_c	通用战斗
四手干尸_追猎_d	通用战斗
四手干尸_追猎_e	通用战斗
四手干尸_追猎秒杀_c	通用战斗
四手干尸束缚_b	通用战斗
塑料泡沫剑	通用战斗
太华山表演	通用战斗
太华山法阵_火	通用战斗
太华山法阵_金	通用战斗
太华山法阵_木	通用战斗
太华山法阵_水	通用战斗
太华山法阵_土	通用战斗
太华山法阵火	通用战斗
太华山法阵金	通用战斗
太华山法阵木	通用战斗
太华山法阵水	通用战斗
太华山法阵土	通用战斗
太华山施法表演	通用战斗
太华山召唤BOSS法阵	通用战斗
太华山召唤BOSS法阵爆炸	通用战斗
太阳武士_地板凸起_ds_a	通用战斗
太阳武士_地板凸起_ds_b	通用战斗
太阳武士_地板凸起_ds_c	通用战斗
太阳武士_地板凸起_ds_d	通用战斗
太阳武士_地板凸起_ds_e	通用战斗
太阳武士_冒出阳光_ds_a	通用战斗
太阳武士_冒出阳光_ds_b	通用战斗
太阳武士_冒出阳光_ds_c	通用战斗
太阳武士_冒出阳光_ds_d	通用战斗
太阳武士_冒出阳光_ds_e	通用战斗
太阳武士_普攻_ds_c	通用战斗
太阳武士_普攻a_ds_c	通用战斗
太阳武士_普攻b_ds_c	通用战斗
太阳武士_石墙压迫_ds_a	通用战斗
太阳武士_石墙压迫_ds_b	通用战斗
太阳武士_石墙压迫_ds_c	通用战斗
太阳武士_石墙压迫_ds_d	通用战斗
太阳武士_石墙压迫_ds_e	通用战斗
太阳武士_头顶激光_ds_a	通用战斗
太阳武士_头顶激光_ds_b	通用战斗
太阳武士_头顶激光_ds_c	通用战斗
太阳武士_头顶激光_ds_d	通用战斗
太阳武士_头顶激光_ds_e	通用战斗
探查寄身相天玄教	通用战斗
掏心_a	通用战斗
掏心_b	通用战斗
掏心_c	通用战斗
逃跑	通用战斗
逃跑技能_cg	通用战斗
逃跑技能_gn	通用战斗
桃翩跹_沉入回忆_c	通用战斗
桃翩跹_虫群持续_c	通用战斗
桃翩跹_点名冰块_c	通用战斗
桃翩跹_点名连线_c	通用战斗
桃翩跹_点名绿水_c	通用战斗
桃翩跹_法力倾泻_a	通用战斗
桃翩跹_法力倾泻_b	通用战斗
桃翩跹_法力倾泻_c	通用战斗
桃翩跹_法力倾泻_d	通用战斗
桃翩跹_法力倾泻_e	通用战斗
桃翩跹_狗背魂射_c	通用战斗
桃翩跹_回忆持续_c	通用战斗
桃翩跹_近战强力重击_a	通用战斗
桃翩跹_近战强力重击_b	通用战斗
桃翩跹_近战强力重击_c	通用战斗
桃翩跹_近战强力重击_d	通用战斗
桃翩跹_近战强力重击_e	通用战斗
桃翩跹_近战重击_a	通用战斗
桃翩跹_近战重击_b	通用战斗
桃翩跹_近战重击_c	通用战斗
桃翩跹_近战重击_d	通用战斗
桃翩跹_近战重击_e	通用战斗
桃翩跹_梦中惊醒_c	通用战斗
桃翩跹_普攻_c	通用战斗
桃翩跹_普攻a_c	通用战斗
桃翩跹_普攻b_c	通用战斗
桃翩跹_尾部拍地_c	通用战斗
桃翩跹_下雪攻击_c	通用战斗
桃翩跹_召唤虫群_c	通用战斗
腾文受困	通用战斗
体术_暗器投掷_cb_c	通用战斗
体术_暗器投掷_cg_c	通用战斗
体术_暗器投掷_ds_c	通用战斗
体术_暗器投掷_sb_c	通用战斗
体术_暴怒_cb	通用战斗
体术_暴怒_cg	通用战斗
体术_暴怒_sb	通用战斗
体术_暴雨梨花针_cg_a	通用战斗
体术_暴雨梨花针_cg_b	通用战斗
体术_暴雨梨花针_cg_c	通用战斗
体术_爆裂箭雨_gn_a	通用战斗
体术_爆裂箭雨_gn_b	通用战斗
体术_爆裂箭雨_gn_c	通用战斗
体术_爆裂矢_gn_a	通用战斗
体术_爆裂矢_gn_b	通用战斗
体术_爆裂矢_gn_c	通用战斗
体术_冲刺_bz_a	通用战斗
体术_冲刺_bz_b	通用战斗
体术_冲刺_bz_c	通用战斗
体术_冲锋_cb_a	通用战斗
体术_冲锋_cb_b	通用战斗
体术_冲锋_cb_c	通用战斗
体术_冲锋_qr_a	通用战斗
体术_冲锋_qr_b	通用战斗
体术_冲锋_qr_c	通用战斗
体术_冲锋_sb_a	通用战斗
体术_冲锋_sb_b	通用战斗
体术_冲锋_sb_c	通用战斗
体术_冲锋突进_a	通用战斗
体术_冲锋突进_b	通用战斗
体术_冲锋突进_c	通用战斗
体术_冲锋突进_mz_a	通用战斗
体术_冲锋突进_mz_b	通用战斗
体术_冲锋突进_mz_c	通用战斗
体术_地下突击_a	通用战斗
体术_地下突击_b	通用战斗
体术_地下突击_c	通用战斗
体术_地下突击_放大_a	通用战斗
体术_地下突击_放大_b	通用战斗
体术_地下突击_放大_c	通用战斗
体术_毒针_a	通用战斗
体术_毒针_b	通用战斗
体术_毒针_c	通用战斗
体术_对地面范围攻击_cf_a	通用战斗
体术_对地面范围攻击_cf_b	通用战斗
体术_对地面范围攻击_cf_c	通用战斗
体术_发射箭雨_dsn_a	通用战斗
体术_发射箭雨_dsn_b	通用战斗
体术_发射箭雨_dsn_c	通用战斗
体术_飞踢_sb_a	通用战斗
体术_飞踢_sb_b	通用战斗
体术_飞踢_sb_c	通用战斗
体术_奋力一击_cb_c	通用战斗
体术_奋力一击_cf_c	通用战斗
体术_奋力一击_cg_c	通用战斗
体术_奋力一击_ds_c	通用战斗
体术_奋力一击_dsn_c	通用战斗
体术_奋力一击_sb_c	通用战斗
体术_奋力一击a_cf_c	通用战斗
体术_奋力一击a_cg_c	通用战斗
体术_奋力一击a_ds_c	通用战斗
体术_奋力一击a_sb_c	通用战斗
体术_奋力一击b_cf_c	通用战斗
体术_奋力一击b_cg_c	通用战斗
体术_奋力一击b_ds_c	通用战斗
体术_奋力一击b_sb_c	通用战斗
体术_回旋击_qr_a	通用战斗
体术_回旋击_qr_b	通用战斗
体术_回旋击_qr_c	通用战斗
体术_击射_qr_c	通用战斗
体术_击射_sb_a	通用战斗
体术_击射_sb_b	通用战斗
体术_击射_sb_c	通用战斗
体术_激怒	通用战斗
体术_疾射_dsn_c	通用战斗
体术_疾射_gn_c	通用战斗
体术_箭雨_BOSS放大_gn_a	通用战斗
体术_箭雨_BOSS放大_gn_b	通用战斗
体术_箭雨_BOSS放大_gn_c	通用战斗
体术_箭雨_gn_a	通用战斗
体术_箭雨_gn_b	通用战斗
体术_箭雨_gn_c	通用战斗
体术_箭雨_gn_d	通用战斗
体术_箭雨_gn_e	通用战斗
体术_近战范围_a	通用战斗
体术_近战范围_b	通用战斗
体术_近战范围_c	通用战斗
体术_近战范围_dsn_a	通用战斗
体术_近战范围_dsn_b	通用战斗
体术_近战范围_dsn_c	通用战斗
体术_近战范围_qr_a	通用战斗
体术_近战范围_qr_b	通用战斗
体术_近战范围_qr_c	通用战斗
体术_近战范围_qr_d	通用战斗
体术_近战范围_qr_e	通用战斗
体术_近战范围攻击	通用战斗
体术_近战范围攻击_a	通用战斗
体术_近战范围攻击_b	通用战斗
体术_近战范围攻击_bz_a	通用战斗
体术_近战范围攻击_bz_b	通用战斗
体术_近战范围攻击_bz_c	通用战斗
体术_近战范围攻击_c	通用战斗
体术_近战范围攻击_cb_a	通用战斗
体术_近战范围攻击_cb_b	通用战斗
体术_近战范围攻击_cb_c	通用战斗
体术_近战范围攻击_cf_a	通用战斗
体术_近战范围攻击_cf_b	通用战斗
体术_近战范围攻击_cf_c	通用战斗
体术_近战范围攻击_mz_a	通用战斗
体术_近战范围攻击_mz_b	通用战斗
体术_近战范围攻击_mz_c	通用战斗
体术_近战范围攻击_qr_a	通用战斗
体术_近战范围攻击_qr_b	通用战斗
体术_近战范围攻击_qr_c	通用战斗
体术_近战连续_a	通用战斗
体术_近战连续_b	通用战斗
体术_近战连续_c	通用战斗
体术_近战连续_dsn_a	通用战斗
体术_近战连续_dsn_b	通用战斗
体术_近战连续_dsn_c	通用战斗
体术_近战连续_qr_a	通用战斗
体术_近战连续_qr_b	通用战斗
体术_近战连续_qr_c	通用战斗
体术_近战连续_qr_d	通用战斗
体术_近战连续_qr_e	通用战斗
体术_近战连续攻击_a	通用战斗
体术_近战连续攻击_b	通用战斗
体术_近战连续攻击_bz_a	通用战斗
体术_近战连续攻击_bz_b	通用战斗
体术_近战连续攻击_bz_c	通用战斗
体术_近战连续攻击_c	通用战斗
体术_近战连续攻击_cb_a	通用战斗
体术_近战连续攻击_cb_b	通用战斗
体术_近战连续攻击_cb_c	通用战斗
体术_近战连续攻击_cf_a	通用战斗
体术_近战连续攻击_cf_b	通用战斗
体术_近战连续攻击_cf_c	通用战斗
体术_近战连续攻击_mz_a	通用战斗
体术_近战连续攻击_mz_b	通用战斗
体术_近战连续攻击_mz_c	通用战斗
体术_近战连续攻击_qr_a	通用战斗
体术_近战连续攻击_qr_b	通用战斗
体术_近战连续攻击_qr_c	通用战斗
体术_近战普通_c	通用战斗
体术_近战普通a_c	通用战斗
体术_近战普通b_c	通用战斗
体术_近战普通攻击_bz_c	通用战斗
体术_近战普通攻击_c	通用战斗
体术_近战普通攻击_cb_c	通用战斗
体术_近战普通攻击_cf_c	通用战斗
体术_近战普通攻击_mz_c	通用战斗
体术_近战普通攻击_qr_c	通用战斗
体术_近战普通攻击a_bz_c	通用战斗
体术_近战普通攻击a_c	通用战斗
体术_近战普通攻击a_cb_c	通用战斗
体术_近战普通攻击a_cf_c	通用战斗
体术_近战普通攻击a_mz_c	通用战斗
体术_近战普通攻击a_qr_c	通用战斗
体术_近战普通攻击b_bz_c	通用战斗
体术_近战普通攻击b_c	通用战斗
体术_近战普通攻击b_cb_c	通用战斗
体术_近战普通攻击b_cf_c	通用战斗
体术_近战普通攻击b_mz_c	通用战斗
体术_近战普通攻击b_qr_c	通用战斗
体术_近战强力_qr_a	通用战斗
体术_近战强力_qr_b	通用战斗
体术_近战强力_qr_c	通用战斗
体术_近战强力_qr_d	通用战斗
体术_近战强力_qr_e	通用战斗
体术_近战强力攻击_a	通用战斗
体术_近战强力攻击_b	通用战斗
体术_近战强力攻击_bz_a	通用战斗
体术_近战强力攻击_bz_b	通用战斗
体术_近战强力攻击_bz_c	通用战斗
体术_近战强力攻击_c	通用战斗
体术_近战强力攻击_cb_a	通用战斗
体术_近战强力攻击_cb_b	通用战斗
体术_近战强力攻击_cb_c	通用战斗
体术_近战强力攻击_cf_a	通用战斗
体术_近战强力攻击_cf_b	通用战斗
体术_近战强力攻击_cf_c	通用战斗
体术_近战强力攻击_mz_a	通用战斗
体术_近战强力攻击_mz_b	通用战斗
体术_近战强力攻击_mz_c	通用战斗
体术_近战强力攻击_qr_a	通用战斗
体术_近战强力攻击_qr_b	通用战斗
体术_近战强力攻击_qr_c	通用战斗
体术_精密射击_gn_a	通用战斗
体术_精密射击_gn_b	通用战斗
体术_精密射击_gn_c	通用战斗
体术_精准一击_gn_a	通用战斗
体术_精准一击_gn_b	通用战斗
体术_精准一击_gn_c	通用战斗
体术_精准一击_gn_d	通用战斗
体术_精准一击_gn_e	通用战斗
体术_剧毒矢_gn_a	通用战斗
体术_剧毒矢_gn_b	通用战斗
体术_剧毒矢_gn_c	通用战斗
体术_快速打击_qr_a	通用战斗
体术_快速打击_qr_b	通用战斗
体术_快速打击_qr_c	通用战斗
体术_快速攻击_sb_a	通用战斗
体术_快速攻击_sb_b	通用战斗
体术_快速攻击_sb_c	通用战斗
体术_快速棍击_cg_a	通用战斗
体术_快速棍击_cg_b	通用战斗
体术_快速棍击_cg_c	通用战斗
体术_快速棍击_cg_d	通用战斗
体术_快速棍击_cg_e	通用战斗
体术_连续箭击_gn_a	通用战斗
体术_连续箭击_gn_b	通用战斗
体术_连续箭击_gn_c	通用战斗
体术_连续箭击_gn_d	通用战斗
体术_连续箭击_gn_e	通用战斗
体术_裂地_qr_a	通用战斗
体术_裂地_qr_b	通用战斗
体术_裂地_qr_c	通用战斗
体术_裂地_qr_d	通用战斗
体术_裂地_qr_e	通用战斗
体术_凌空一棍_cg_a	通用战斗
体术_凌空一棍_cg_b	通用战斗
体术_凌空一棍_cg_c	通用战斗
体术_乱击_cb_a	通用战斗
体术_乱击_cb_b	通用战斗
体术_乱击_cb_c	通用战斗
体术_乱击_cg_a	通用战斗
体术_乱击_cg_b	通用战斗
体术_乱击_cg_c	通用战斗
体术_猛冲_cb_a	通用战斗
体术_猛冲_cb_b	通用战斗
体术_猛冲_cb_c	通用战斗
体术_猛冲_cg_a	通用战斗
体术_猛冲_cg_b	通用战斗
体术_猛冲_cg_c	通用战斗
体术_猛冲_ds_a	通用战斗
体术_猛冲_ds_b	通用战斗
体术_猛冲_ds_c	通用战斗
体术_怒气爆发_cb	通用战斗
体术_霹雳子_sb_a	通用战斗
体术_霹雳子_sb_b	通用战斗
体术_霹雳子_sb_c	通用战斗
体术_扑杀_cf_a	通用战斗
体术_扑杀_cf_b	通用战斗
体术_扑杀_cf_c	通用战斗
体术_普通冲锋攻击_qr_a	通用战斗
体术_普通冲锋攻击_qr_b	通用战斗
体术_普通冲锋攻击_qr_c	通用战斗
体术_普通突进攻击_cb_a	通用战斗
体术_普通突进攻击_cb_b	通用战斗
体术_普通突进攻击_cb_c	通用战斗
体术_普通突进攻击_cf_a	通用战斗
体术_普通突进攻击_cf_b	通用战斗
体术_普通突进攻击_cf_c	通用战斗
体术_强力冲锋攻击_qr_a	通用战斗
体术_强力冲锋攻击_qr_b	通用战斗
体术_强力冲锋攻击_qr_c	通用战斗
体术_强力突进_qr_a	通用战斗
体术_强力突进_qr_b	通用战斗
体术_强力突进_qr_c	通用战斗
体术_强力突进_qr_d	通用战斗
体术_强力突进_qr_e	通用战斗
体术_强力突进攻击_cb_a	通用战斗
体术_强力突进攻击_cb_b	通用战斗
体术_强力突进攻击_cb_c	通用战斗
体术_强力远程攻击_cz_a	通用战斗
体术_强力远程攻击_cz_b	通用战斗
体术_强力远程攻击_cz_c	通用战斗
体术_强势进攻_cb_a	通用战斗
体术_强势进攻_cb_b	通用战斗
体术_强势进攻_cb_c	通用战斗
体术_强袭_qr_a	通用战斗
体术_强袭_qr_b	通用战斗
体术_强袭_qr_c	通用战斗
体术_扫尾_a	通用战斗
体术_扫尾_b	通用战斗
体术_扫尾_c	通用战斗
体术_沙击_c	通用战斗
体术_沙土射击_c	通用战斗
体术_随手射击_BOSS放大_gn_c	通用战斗
体术_随手射击_gn_c	通用战斗
体术_随手射击_放大_gn_c	通用战斗
体术_随手一击_fz_c	通用战斗
体术_随手一劈_dsn_c	通用战斗
体术_随手一劈a_dsn_c	通用战斗
体术_随手一劈b_dsn_c	通用战斗
体术_随手一射_dsn_c	通用战斗
体术_天赋打击_a	通用战斗
体术_天赋打击_b	通用战斗
体术_天赋打击_c	通用战斗
体术_天赋射击_c	通用战斗
体术_跳劈_bz_a	通用战斗
体术_跳劈_bz_b	通用战斗
体术_跳劈_bz_c	通用战斗
体术_跳跃突进	通用战斗
体术_跳跃突进_a	通用战斗
体术_跳跃突进_b	通用战斗
体术_跳跃突进_c	通用战斗
体术_跳跃突进_mz_a	通用战斗
体术_跳跃突进_mz_b	通用战斗
体术_跳跃突进_mz_c	通用战斗
体术_突进_qr_a	通用战斗
体术_突进_qr_b	通用战斗
体术_突进_qr_c	通用战斗
体术_突进_qr_d	通用战斗
体术_突进_qr_e	通用战斗
体术_突进攻击_a	通用战斗
体术_突进攻击_b	通用战斗
体术_突进攻击_c	通用战斗
体术_突进攻击_cg_a	通用战斗
体术_突进攻击_cg_b	通用战斗
体术_突进攻击_cg_c	通用战斗
体术_突进普通_dsn_a	通用战斗
体术_突进普通_dsn_b	通用战斗
体术_突进普通_dsn_c	通用战斗
体术_围击_qr_a	通用战斗
体术_围击_qr_b	通用战斗
体术_围击_qr_c	通用战斗
体术_围击_sb_a	通用战斗
体术_围击_sb_b	通用战斗
体术_围击_sb_c	通用战斗
体术_五连射_gn_a	通用战斗
体术_五连射_gn_b	通用战斗
体术_五连射_gn_c	通用战斗
体术_虚张声势_cb_a	通用战斗
体术_虚张声势_cb_b	通用战斗
体术_虚张声势_cb_c	通用战斗
体术_虚张声势_cg_a	通用战斗
体术_虚张声势_cg_b	通用战斗
体术_虚张声势_cg_c	通用战斗
体术_蓄力一击_cg_a	通用战斗
体术_蓄力一击_cg_b	通用战斗
体术_蓄力一击_cg_c	通用战斗
体术_蓄力一击_cg_d	通用战斗
体术_蓄力一击_cg_e	通用战斗
体术_蓄力一射_dsn_a	通用战斗
体术_蓄力一射_dsn_b	通用战斗
体术_蓄力一射_dsn_c	通用战斗
体术_旋风腿_a	通用战斗
体术_旋风腿_b	通用战斗
体术_旋风腿_c	通用战斗
体术_旋风腿_d	通用战斗
体术_旋风腿_e	通用战斗
